"install","plot","tag","spec","pltarea","elev","aspect","slope","x","y","si","x97","y97","pplot","time","dbh","priordbh","dbhgrowth","ba","priorba","bagrowth","ht","priorht","htgrowth","cpos","stat","id","numnebs","bacl","bagrcl","rgrplot","rgr","rgrwhole"
70,1,507,"FD",0.05,90,0,4,-4.390006837,10.999999706,26,9.21,23.75,70.1,97,25.1,24.7,NA,0.0494809854,0.0479164686,0.000260752800000002,NA,NA,NA,"","ALVE",3062,NA,14,"1",0.258740398428785,0.0784966340791999,0.0784966340791999
70,1,508,"FD",0.05,90,0,4,-1.080004915,8.0600018693,26,12.52,20.81,70.1,97,26.9,26.8,NA,0.0568323294,0.0564105696,7.02932999999984e-05,NA,NA,NA,"","ALVE",3063,NA,14,"1",0.0555585615907547,0.0193119494692376,0.0193119494692376
70,1,520,"FD",0.05,90,0,4,-1.849995366,-6.549998634,26,11.75,6.2,70.1,97,25.4,24,NA,0.0506708664,0.04523904,0.0009053044,NA,NA,NA,"","ALVE",3074,NA,14,"4",0.97328308644295,0.281454079818548,0.281454079818548
70,1,539,"FD",0.05,90,0,4,0.550001964,-5.109997209,26,14.15,7.64,70.1,97,26.7,25.2,NA,0.0559903806,0.0498760416,0.0010190565,26.4,NA,NA,"","ALVE",3083,NA,14,"5",0.956243590511336,0.299962878923516,0.299962878923516
70,1,546,"FD",0.05,90,0,4,3.5199999412,1.0800037614,26,17.12,13.83,70.1,97,27.4,26.4,NA,0.0589646904,0.0547392384,0.000704242,26.7,NA,NA,"","ALVE",3089,NA,14,"3",0.580452358767207,0.196767002204866,0.196767002204866
70,1,550,"FD",0.05,90,0,4,3.6099971538,9.6100037908,26,17.21,22.36,70.1,97,27.5,26.9,NA,0.059395875,0.0568323294,0.000427257600000001,NA,NA,NA,"","ALVE",3092,NA,14,"2",0.334208445896722,0.116893269766437,0.116893269766437
70,1,553,"FD",0.05,90,0,4,8.3999982648,6.210005356,26,22,18.96,70.1,97,26.1,25.7,NA,0.0535022334,0.0518748846,0.000271224800000001,NA,NA,NA,"","ALVE",3095,NA,14,"1",0.240941401922517,0.0780975594800963,0.0780975594800963
70,1,555,"FD",0.05,90,0,4,7.7899992419,3.2200051567,26,21.39,15.97,70.1,97,25.4,24.9,NA,0.0506708664,0.0486955854,0.000329213500000002,NA,22.4,NA,"","ALVE",3097,NA,14,"1",0.31940997211066,0.0982143807723625,0.0982143807723625
70,1,564,"FD",0.05,90,0,4,8.3800015849,-3.94999465,26,21.98,8.8,70.1,97,24.2,24,NA,0.0459961656,0.04523904,0.0001261876,NA,NA,NA,"","ALVE",3105,NA,14,"1",0.135662940331261,0.0392310198011973,0.0392310198011973
70,8,418,"FD",0.05,90,0,3,-9.390003771,3.8199985556,31,4.04,16.31,70.8,82,26.3,24.6,0.566666666666666,0.0543253326,0.0475292664,0.0022653554,16.1,14.7,0.466666666666667,"c","ALIVE",3125,NA,14,"14",0.655821577158578,0.685066351204176,0.685066351204176
70,8,446,"FD",0.05,90,0,3,-1.279998778,-3.819996144,31,12.15,8.67,70.8,82,27.2,25.2,0.466666666666667,0.0581070336,0.0498760416,0.002743664,NA,NA,NA,"c","ALIVE",3147,1,14,"16",0.749862164554428,0.807607185900692,0.807607185900692
70,8,447,"FD",0.05,90,0,3,-4.329997464,-5.829998137,31,9.1,6.66,70.8,82,27,24.9,0.433333333333334,0.05725566,0.0486955854,0.0028533582,NA,16.5,NA,"c","ALIVE",3148,NA,14,"16",0.802473927638263,0.851243368618666,0.851243368618666
70,8,466,"FD",0.05,90,0,3,0.7999987451,-0.029994784,31,14.23,12.46,70.8,82,26.2,25.5,0.233333333333333,0.0539129976,0.051070635,0.000947454199999998,NA,NA,NA,"c","ALIVE",3158,0,14,"5",0.25172807579484,0.275212561301073,0.275212561301073
70,8,474,"FD",0.05,90,0,3,0.9299916798,10.780005301,31,14.36,23.27,70.8,82,25.8,23.7,0.533333333333333,0.0522793656,0.0441151326,0.002721411,NA,15,NA,"c","ALIVE",3165,NA,14,"15",0.861209667941451,0.858081424257792,0.858081424257792
70,8,475,"FD",0.05,90,0,3,5.1299955133,10.760007428,31,18.56,23.25,70.8,82,25.6,23.7,0.4,0.0514719744,0.0441151326,0.0024522806,NA,NA,NA,"c","ALIVE",3166,NA,14,"15",0.776041458355706,0.773222578260966,0.773222578260966
70,8,493,"FD",0.05,90,0,3,6.7500005784,-4.739992043,31,20.18,7.75,70.8,82,28.9,26,0.800000000000001,0.0655973934,0.05309304,0.0041681178,NA,NA,NA,"c","ALIVE",3182,NA,14,"16",1.05722898586139,1.18467773443555,1.18467773443555
70,8,400,"FD",0.05,90,0,3,-7.779997673,-5.510000392,31,5.65,6.98,70.8,85,26.6,25,0.633333333333333,0.0555717624,0.0490875,0.0021614208,22,NA,NA,"c","ALIVE",3114,NA,14,"14",0.837837882011785,0.641927934615443,0.641927934615443
70,8,409,"FD",0.05,90,0,3,-10.89000076,-0.790002425,31,2.54,11.7,70.8,85,25.1,23.6,0.716666666666666,0.0494809854,0.0437436384,0.001912449,NA,NA,NA,"c","ALIVE",3122,NA,14,"13",0.846911692942913,0.605873477134587,0.605873477134587
70,8,418,"FD",0.05,90,0,3,-9.390003771,3.8199985556,31,4.04,16.31,70.8,85,28,26.3,0.2,0.06157536,0.0543253326,0.0024166758,18.5,16.1,0.799999999999999,"c","ALIVE",3125,NA,14,"15",0.833242372129386,0.67810290704682,0.67810290704682
70,8,421,"FD",0.05,90,0,3,-10.62000778,9.9599977517,31,2.81,22.45,70.8,85,26,25,0.633333333333333,0.05309304,0.0490875,0.00133518,21.2,18,1.06666666666667,"c","ALIVE",3128,NA,14,"7",0.51755973816135,0.396539785191226,0.396539785191226
70,8,427,"FD",0.05,90,0,3,-5.62000849,11.04000102,31,7.81,23.53,70.8,85,27,25.3,0.966666666666666,0.05725566,0.0502726686,0.0023276638,NA,NA,NA,"c","ALIVE",3134,NA,14,"15",0.877750858889733,0.682122190804273,0.682122190804273
70,8,441,"FD",0.05,90,0,3,-4.450000255,-1.559998216,31,8.98,10.93,70.8,85,25.4,24,0.533333333333334,0.0506708664,0.04523904,0.0018106088,NA,NA,NA,"c","ALIVE",3145,4,14,"12",0.771272572560911,0.562908159637096,0.562908159637096
70,8,466,"FD",0.05,90,0,3,0.7999987451,-0.029994784,31,14.23,12.46,70.8,85,26.9,26.2,0.2,0.0568323294,0.0539129976,0.000973110599999998,NA,NA,NA,"c","ALIVE",3158,1,14,"5",0.338483736141397,0.274216332577798,0.274216332577798
70,8,472,"FD",0.05,90,0,3,4.4799960655,9.0700072156,31,17.91,21.56,70.8,85,27.6,25.5,1.01666666666667,0.0598286304,0.051070635,0.0029193318,21.6,19.6,0.666666666666667,"c","ALIVE",3164,NA,14,"16",1.08101891299407,0.847995377471198,0.847995377471198
70,8,474,"FD",0.05,90,0,3,0.9299916798,10.780005301,31,14.36,23.27,70.8,85,27.4,25.8,0.633333333333333,0.0589646904,0.0522793656,0.0022284416,NA,NA,NA,"c","ALIVE",3165,NA,14,"14",0.803183481056959,0.638880190053119,0.638880190053119
70,8,475,"FD",0.05,90,0,3,5.1299955133,10.760007428,31,18.56,23.25,70.8,85,26.8,25.6,0.483333333333333,0.0564105696,0.0514719744,0.0016461984,NA,NA,NA,"c","ALIVE",3166,NA,14,"11",0.604094149589767,0.476088299522492,0.476088299522492
70,8,476,"FD",0.05,90,0,3,10.119995585,10.540009059,31,23.55,23.03,70.8,85,25.2,23.7,0.416666666666667,0.0498760416,0.0441151326,0.001920303,NA,NA,NA,"c","ALIVE",3167,NA,14,"13",0.8421222215746,0.60548602664078,0.60548602664078
70,8,487,"FD",0.05,90,0,3,7.799999036,-0.019991699,31,21.23,12.47,70.8,85,25.6,24.3,0.799999999999999,0.0514719744,0.0463770846,0.0016982966,NA,18,NA,"c","ALIVE",3177,NA,14,"11",0.702961426938165,0.520692179373948,0.520692179373948
70,8,400,"FD",0.05,90,0,3,-7.779997673,-5.510000392,31,5.65,6.98,70.8,91,30.4,26.6,0.233333333333334,0.0725835264,0.0555717624,0.002835294,26.2,22,0.7,"c","ALIVE",3114,NA,14,"16",0.664626102522764,0.785517035963527,0.785517035963527
70,8,407,"FD",0.05,90,0,3,-7.040001111,-0.249999908,31,6.39,12.24,70.8,91,30.8,24.8,0.366666666666667,0.0745061856,0.0483052416,0.004366824,NA,NA,NA,"c","ALIVE",3121,NA,14,"16",1.21656484792528,1.30864389272075,1.30864389272075
70,8,409,"FD",0.05,90,0,3,-10.89000076,-0.790002425,31,2.54,11.7,70.8,91,29.4,25.1,0.483333333333333,0.0678868344,0.0494809854,0.0030676415,NA,NA,NA,"c","ALIVE",3122,NA,14,"16",0.829669654847702,0.907003246003876,0.907003246003876
70,8,421,"FD",0.05,90,0,3,-10.62000778,9.9599977517,31,2.81,22.45,70.8,91,29.8,26,0.266666666666666,0.0697466616,0.05309304,0.0027756036,26.4,21.2,0.866666666666667,"c","ALIVE",3128,NA,14,"16",0.688262803790198,0.788892239211465,0.788892239211465
70,8,441,"FD",0.05,90,0,3,-4.450000255,-1.559998216,31,8.98,10.93,70.8,91,28.6,25.4,0.0833333333333333,0.0642425784,0.0506708664,0.002261952,25.1,NA,NA,"c","ALIVE",3145,4,14,"14",0.594111440270186,0.659941727758675,0.659941727758675
70,8,448,"FD",0.05,90,0,3,-5.639995882,-8.249998993,31,7.79,4.24,70.8,91,31.1,25.2,0.466666666666666,0.0759646734,0.0498760416,0.0043481053,NA,NA,NA,"c","ALIVE",3149,NA,14,"16",1.16451518273986,1.27988014761752,1.27988014761752
70,8,463,"FD",0.05,90,0,3,2.890000732,-3.069993418,31,16.32,9.42,70.8,91,28.9,24.6,0.283333333333334,0.0655973934,0.0475292664,0.0030113545,25.9,NA,NA,"c","ALIVE",3156,4,14,"16",0.855849798820868,0.910664013027394,0.910664013027394
70,8,466,"FD",0.05,90,0,3,0.7999987451,-0.029994784,31,14.23,12.46,70.8,91,28.1,26.9,0,0.0620159694,0.0568323294,0.000863940000000003,NA,NA,NA,"c","ALIVE",3158,1,14,"4",0.196997117731043,0.236365067542429,0.236365067542429
70,8,475,"FD",0.05,90,0,3,5.1299955133,10.760007428,31,18.56,23.25,70.8,91,29.7,26.8,0.133333333333333,0.0692793486,0.0564105696,0.0021447965,NA,NA,NA,"c","ALIVE",3166,NA,14,"14",0.493569648482016,0.589248216114459,0.589248216114459
70,8,476,"FD",0.05,90,0,3,10.119995585,10.540009059,31,23.55,23.03,70.8,91,27.7,25.2,0.166666666666667,0.0602629566,0.0498760416,0.0017311525,NA,NA,NA,"c","ALIVE",3167,NA,14,"11",0.463639500609165,0.509570850836672,0.509570850836672
70,8,482,"FD",0.05,90,0,3,10.129997059,6.0300090619,31,23.56,18.52,70.8,91,28.6,24,0.333333333333333,0.0642425784,0.04523904,0.0031672564,NA,NA,NA,"c","ALIVE",3172,NA,14,"16",0.956635131445517,0.984682318578599,0.984682318578599
70,8,487,"FD",0.05,90,0,3,7.799999036,-0.019991699,31,21.23,12.47,70.8,91,30.4,25.6,0.433333333333334,0.0725835264,0.0514719744,0.003518592,NA,NA,NA,"c","ALIVE",3177,NA,14,"16",0.906482090480352,1.01759331195647,1.01759331195647
70,8,398,"FD",0.05,90,0,3,-6.419994621,-10.1799995,31,7.01,2.31,70.8,97,25.2,24.6,NA,0.0498760416,0.0475292664,0.000391129199999999,NA,NA,NA,"","ALVE",3113,NA,14,"2",0.293340547888361,0.118281420166305,0.118281420166305
70,8,401,"FD",0.05,90,0,3,-11.05999768,-5.500002536,31,2.37,6.99,70.8,97,27.5,26,NA,0.059395875,0.05309304,0.0010504725,NA,NA,NA,"","ALVE",3115,NA,14,"5",0.693342164956682,0.298569148258442,0.298569148258442
70,8,420,"FD",0.05,90,0,3,-9.200005281,6.1299986797,31,4.23,18.62,70.8,97,24.9,24.2,NA,0.0486955854,0.0459961656,0.000449903299999999,NA,NA,NA,"","ALVE",3127,NA,14,"2",0.350433785112624,0.138577746496402,0.138577746496402
70,8,429,"FD",0.05,90,0,3,-2.760006974,8.7200028889,31,10.67,21.21,70.8,97,24.5,24.2,NA,0.047143635,0.0459961656,0.000191244900000001,NA,23.1,NA,"","ALVE",3136,NA,14,"1",0.148962397454044,0.0589066300934668,0.0589066300934668
70,8,436,"FD",0.05,90,0,3,-0.590003654,3.6400043072,31,12.84,16.13,70.8,97,26.7,26.4,NA,0.0559903806,0.0547392384,0.000208523700000001,23.8,NA,NA,"","ALVE",3142,NA,14,"1",0.13286560765259,0.058262051024601,0.058262051024601
70,8,460,"FD",0.05,90,0,3,0.7900024444,-5.689994791,31,14.22,6.8,70.8,97,26.8,24.1,NA,0.0564105696,0.0456168174,0.0017989587,NA,NA,NA,"","ALVE",3153,NA,14,"12",1.41468309316574,0.556686411180938,0.556686411180938
70,8,462,"FD",0.05,90,0,3,0.2200002157,-2.279995163,31,13.65,10.21,70.8,97,28.8,26.6,NA,0.0651442176,0.0555717624,0.0015954092,27.5,25.3,0.366666666666667,"","ALVE",3155,NA,14,"10",0.998994531470994,0.442007462341804,0.442007462341804
70,8,465,"FD",0.05,90,0,3,4.819998866,0.5000073267,31,18.25,12.99,70.8,97,29,26.4,NA,0.06605214,0.0547392384,0.0018854836,27.3,NA,NA,"","ALVE",3157,NA,14,"12",1.20137866454984,0.52680890330091,0.52680890330091
70,8,470,"FD",0.05,90,0,3,0.4299951634,5.4500049738,31,13.86,17.94,70.8,97,28,26,NA,0.06157536,0.05309304,0.00141372,25.1,NA,NA,"","ALVE",3162,NA,14,"8",0.933095997698712,0.401812685506688,0.401812685506688
71,11,898,"FD",0.05,210,180,9,2.2121320681,9.4161178186,29,16.05,24.95,71.11,79,25.3,23.7,0.433333333333334,0.0502726686,0.0441151326,0.002052512,20.3,NA,NA,"d","ALIVE",3217,NA,14,"13",0.951391394521982,0.647172521999143,0.647172521999143
71,11,898,"FD",0.05,210,180,9,2.2121320681,9.4161178186,29,16.05,24.95,71.11,82,26.6,25.3,0.366666666666666,0.0555717624,0.0502726686,0.0017663646,21.6,20.3,0.433333333333334,"d","ALIVE",3217,NA,14,"12",0.992107369190614,0.517633384473786,0.517633384473786
71,11,898,"FD",0.05,210,180,9,2.2121320681,9.4161178186,29,16.05,24.95,71.11,85,27.7,26.6,0.166666666666667,0.0602629566,0.0555717624,0.0015637314,22.9,21.6,0.433333333333332,"d","ALIVE",3217,NA,14,"10",0.901033229423523,0.433231140887364,0.433231140887364
71,11,915,"FD",0.05,210,180,9,8.6305409798,-9.939670128,29,23.14,5.83,71.11,85,25.2,24,0.216666666666667,0.0498760416,0.04523904,0.0015456672,20.5,19.7,0.266666666666667,"c","ALIVE",3228,NA,14,"10",1.07119555513072,0.480539296486035,0.480539296486035
71,11,915,"FD",0.05,210,180,9,8.6305409798,-9.939670128,29,23.14,5.83,71.11,91,26.5,25.2,0.416666666666667,0.055154715,0.0498760416,0.000879778900000001,21.8,20.5,0.216666666666667,"c","ALIVE",3228,NA,14,"4",1.17052598305917,0.258966025593443,0.258966025593443
71,11,975,"FD",0.05,210,180,9,-9.142406297,1.7477075032,29,4.97,16.89,71.11,91,24.8,24,0.533333333333333,0.0483052416,0.04523904,0.000511033600000001,22,21.9,0.0166666666666669,"c","ALIVE",3277,NA,14,"2",0.747286397414014,0.158877490979123,0.158877490979123
71,11,121,"FD",0.05,210,180,9,-9.709453217,-6.467507515,29,4.69,8.66,71.11,97,27.1,23.9,NA,0.0576805614,0.0448628334,0.002136288,23.7,NA,NA,"c","ALVE",3194,NA,14,"14",0.888748900126896,0.667274697433663,0.667274697433663
71,11,915,"FD",0.05,210,180,9,8.6305409798,-9.939670128,29,23.14,5.83,71.11,97,29,26.5,NA,0.06605214,0.055154715,0.0018162375,23,21.8,0.2,"c","ALVE",3228,NA,14,"12",0.608512009947047,0.505316060353995,0.505316060353995
71,11,922,"FD",0.05,210,180,9,4.7639769713,-8.914105519,29,19.24,6.72,71.11,97,27.3,24.3,NA,0.0585350766,0.0463770846,0.002026332,23.7,NA,NA,"c","ALVE",3232,NA,14,"13",0.814174860126839,0.621266759419509,0.621266759419509
71,11,975,"FD",0.05,210,180,9,-9.142406297,1.7477075032,29,4.97,16.89,71.11,97,28,24.8,NA,0.06157536,0.0483052416,0.0022116864,24.6,22,0.433333333333334,"c","ALVE",3277,NA,14,"14",0.851503498858122,0.662795180198133,0.662795180198133
71,11,993,"FD",0.05,210,180,9,-1.102831211,3.0279154693,29,12.96,18.45,71.11,97,26.2,23.6,NA,0.0539129976,0.0437436384,0.0016948932,22.6,NA,NA,"c","ALVE",3292,NA,14,"11",0.724040189612134,0.536950703760344,0.536950703760344
71,14,212,"FD",0.05,210,135,10,8.8399957747,4.5299997418,26,22.47,18.22,71.14,82,25.7,24,0.533333333333334,0.0518748846,0.04523904,0.0022119482,19.8,18.1,0.566666666666666,"d","ALIVE",3324,NA,14,"14",1.04234148273074,0.687682336722647,0.687682336722647
71,14,212,"FD",0.05,210,135,10,8.8399957747,4.5299997418,26,22.47,18.22,71.14,85,27.3,25.7,0.216666666666667,0.0585350766,0.0518748846,0.002220064,21,19.8,0.4,"c","ALIVE",3324,NA,14,"14",1.19298363944098,0.639254154817775,0.639254154817775
71,14,240,"FD",0.05,210,135,10,2.7899998464,-7.930002235,26,16.42,5.76,71.14,85,26.5,25.2,0.2,0.055154715,0.0498760416,0.0017595578,20.5,19.1,0.466666666666666,"c","ALIVE",3342,NA,14,"12",0.987793385348005,0.517932051186885,0.517932051186885
71,14,240,"FD",0.05,210,135,10,2.7899998464,-7.930002235,26,16.42,5.76,71.14,91,27.7,26.5,0.7,0.0602629566,0.055154715,0.0008513736,21.5,20.5,0.166666666666667,"d","ALIVE",3342,NA,14,"4",0.9331941757669,0.23687031758864,0.23687031758864
71,14,313,"FD",0.05,210,135,10,0.6199939023,10.259997056,26,14.25,23.95,71.14,91,25.2,24.3,0.683333333333334,0.0498760416,0.0463770846,0.000583159499999999,21.9,21.5,0.0666666666666664,"c","ALIVE",3409,NA,14,"2",0.744554440873253,0.178794794135265,0.178794794135265
71,14,127,"FD",0.05,210,135,10,10.559993961,10.080000304,26,24.19,23.77,71.14,97,27.8,23.9,NA,0.0606988536,0.0448628334,0.0026393367,23.1,NA,NA,"c","ALVE",3296,NA,14,"15",0.997610226720164,0.824403169384495,0.824403169384495
71,14,313,"FD",0.05,210,135,10,0.6199939023,10.259997056,26,14.25,23.95,71.14,97,29.3,25.2,NA,0.0674258046,0.0498760416,0.0029249605,24.8,21.9,0.483333333333334,"c","ALVE",3409,NA,14,"16",0.979181418080682,0.860972450808729,0.860972450808729
71,14,323,"FD",0.05,210,135,10,-4.150004225,2.0499941211,26,9.48,15.74,71.14,97,27.2,23.7,NA,0.0581070336,0.0441151326,0.0023319835,21.8,18,0.633333333333333,"c","ALVE",3418,NA,14,"15",0.898579465629243,0.735291994860633,0.735291994860633
72,14,117,"FD",0.05,240,270,9,0.0900315664,1.6132351122,40,11.336793,12.671783,72.14,76,25.7,25.1,0.166666666666667,0.0518748846,0.0494809854,0.000797966399999998,NA,NA,NA,"c","ALIVE",3447,7,14,"4",0.577878748493154,0.235933082468087,0.235933082468087
72,14,126,"FD",0.05,240,270,9,11.18,3.3464127361,40,22.426762,14.404957,72.14,76,27.1,26.9,0.0666666666666664,0.0576805614,0.0568323294,0.000282744000000006,NA,NA,NA,"c","ALIVE",3455,NA,14,"1",0.176671211258047,0.0773558402866145,0.0773558402866145
72,14,131,"FD",0.05,240,270,9,1.0056919081,-8.612953689,40,12.25245,2.4455939,72.14,76,24.5,24.3,0,0.047143635,0.0463770846,0.000255516800000001,NA,NA,NA,"i","ALIVE",3459,NA,14,"1",0.198262711760098,0.0783406146244759,0.0783406146244759
72,14,137,"FD",0.05,240,270,9,-3.509457358,-0.931088189,40,7.7373029,10.127462,72.14,76,26.7,26.4,0.0333333333333338,0.0559903806,0.0547392384,0.000417047400000002,NA,NA,NA,"c","ALIVE",3463,4,14,"2",0.271217156423422,0.116524102049202,0.116524102049202
72,14,117,"FD",0.05,240,270,9,0.0900315664,1.6132351122,40,11.336793,12.671783,72.14,79,26.2,25.7,0.2,0.0539129976,0.0518748846,0.000679370999999998,37.7,NA,NA,"c","ALIVE",3447,7,14,"3",0.519881332631854,0.195620817423599,0.195620817423599
72,14,131,"FD",0.05,240,270,9,1.0056919081,-8.612953689,40,12.25245,2.4455939,72.14,79,24.5,24.5,0.0333333333333338,0.047143635,0.047143635,0,34.9,NA,NA,"i","ALIVE",3459,NA,14,NA,0,0,0
72,14,137,"FD",0.05,240,270,9,-3.509457358,-0.931088189,40,7.7373029,10.127462,72.14,79,26.8,26.7,0,0.0564105696,0.0559903806,0.000140063,NA,NA,NA,"i","ALIVE",3463,4,14,"1",0.0981822680606377,0.038641578398023,0.038641578398023
72,14,117,"FD",0.05,240,270,9,0.0900315664,1.6132351122,40,11.336793,12.671783,72.14,82,26.8,26.2,0.233333333333333,0.0564105696,0.0539129976,0.000832524000000001,39.8,37.7,0.699999999999998,"c","ALIVE",3447,7,14,"4",0.668725877256591,0.234599929404735,0.234599929404735
72,14,131,"FD",0.05,240,270,9,1.0056919081,-8.612953689,40,12.25245,2.4455939,72.14,82,24.6,24.5,0.0333333333333326,0.0475292664,0.047143635,0.000128543800000001,35.7,34.9,0.266666666666668,"i","ALIVE",3459,NA,14,"1",0.120555784824898,0.0390507791338211,0.0390507791338211
72,14,137,"FD",0.05,240,270,9,-3.509457358,-0.931088189,40,7.7373029,10.127462,72.14,82,26.8,26.8,0.0666666666666664,0.0564105696,0.0564105696,0,NA,NA,NA,"i","ALIVE",3463,NA,14,NA,0,0,0
72,14,117,"FD",0.05,240,270,9,0.0900315664,1.6132351122,40,11.336793,12.671783,72.14,85,27.5,26.8,0.1,0.059395875,0.0564105696,0.0009951018,40.8,39.8,0.333333333333333,"c","ALIVE",3447,7,14,"5",0.815653495563446,0.273388156173459,0.273388156173459
72,14,131,"FD",0.05,240,270,9,1.0056919081,-8.612953689,40,12.25245,2.4455939,72.14,85,24.7,24.6,0,0.0479164686,0.0475292664,0.000129067399999997,NA,35.7,NA,"i","ALIVE",3459,NA,14,"1",0.133812535423345,0.0390312852356005,0.0390312852356005
72,14,137,"FD",0.05,240,270,9,-3.509457358,-0.931088189,40,7.7373029,10.127462,72.14,85,27,26.8,0,0.05725566,0.0564105696,0.000281696799999999,34.6,NA,NA,"i","ALIVE",3463,5,14,"1",0.230897964016381,0.0773916485247673,0.0773916485247673
72,14,131,"FD",0.05,240,270,9,1.0056919081,-8.612953689,40,12.25245,2.4455939,72.14,91,24.7,24.7,0,0.0479164686,0.0479164686,0,NA,NA,NA,"i","ALIVE",3459,NA,14,NA,0,0,0
72,2,4,"FD",0.05,240,315,15,6.4300015881,2.9799992157,41,22.99,16.79,72.2,76,26.4,25,0.1,0.0547392384,0.0490875,0.0018839128,NA,NA,NA,"c","ALIVE",3427,NA,14,"12",0.844831064925544,0.559509861614914,0.559509861614914
72,2,6,"FD",0.05,240,315,15,9.1200024574,0.3200000948,41,25.68,14.13,72.2,76,24.2,24.2,0,0.0459961656,0.0459961656,0,NA,NA,NA,"o","ALIVE",3428,NA,14,NA,0,0,0
72,2,14,"FD",0.05,240,315,15,-7.159995768,-2.510007506,41,9.4,11.3,72.2,76,25.9,25.6,0.1,0.0526854174,0.0514719744,0.000404480999999996,NA,NA,NA,"c","ALIVE",3435,NA,14,"2",0.175892112940732,0.116977802602138,0.116977802602138
72,2,4,"FD",0.05,240,315,15,6.4300015881,2.9799992157,41,22.99,16.79,72.2,79,26.7,26.4,0.133333333333334,0.0559903806,0.0547392384,0.000417047400000002,NA,NA,NA,"c","ALIVE",3427,NA,14,"2",0.280567839890749,0.116524102049202,0.116524102049202
72,2,6,"FD",0.05,240,315,15,9.1200024574,0.3200000948,41,25.68,14.13,72.2,79,24.2,24.2,0,0.0459961656,0.0459961656,0,NA,NA,NA,"i","ALIVE",3428,NA,14,NA,0,0,0
72,2,14,"FD",0.05,240,315,15,-7.159995768,-2.510007506,41,9.4,11.3,72.2,79,26.2,25.9,0,0.0539129976,0.0526854174,0.000409193400000001,34.6,NA,NA,"i","ALIVE",3435,NA,14,"2",0.28546025641361,0.116805742948139,0.116805742948139
72,2,4,"FD",0.05,240,315,15,6.4300015881,2.9799992157,41,22.99,16.79,72.2,82,27.1,26.7,0.133333333333333,0.0576805614,0.0559903806,0.000563393600000003,36.2,NA,NA,"c","ALIVE",3427,NA,14,"2",0.323233753764899,0.155433040584198,0.155433040584198
72,2,6,"FD",0.05,240,315,15,9.1200024574,0.3200000948,41,25.68,14.13,72.2,82,24.2,24.2,0,0.0459961656,0.0459961656,0,28.2,NA,NA,"i","ALIVE",3428,NA,14,NA,0,0,0
72,2,14,"FD",0.05,240,315,15,-7.159995768,-2.510007506,41,9.4,11.3,72.2,82,26.2,26.2,0,0.0539129976,0.0539129976,0,35.6,34.6,0.333333333333333,"i","ALIVE",3435,NA,14,NA,0,0,0
72,2,14,"FD",0.05,240,315,15,-7.159995768,-2.510007506,41,9.4,11.3,72.2,85,26.2,26.2,-0.0166666666666663,0.0539129976,0.0539129976,0,35.9,35.6,0.099999999999999,"i","ALIVE",3435,NA,14,NA,0,0,0
1,10,101,"FD",0.05,180,0,4,0.3800028201,-1.219995245,29,13.2,11.9,1.1,76,32.5,30.6,0.533333333333334,0.082957875,0.0735417144,0.0031387202,23.6,21.7,0.633333333333334,"c","ALIVE",2,2,15,"15",0.946398649532474,0.743252005563145,0.743252005563145
1,10,117,"FD",0.05,180,0,4,-3.439990598,-10.66999756,29,9.38,2.45,1.1,76,30.1,27.9,0.466666666666666,0.0711580254,0.0611363214,0.003340568,24,21.9,0.700000000000001,"c","ALIVE",7,NA,15,"15",1.137973517198,0.877318233503651,0.877318233503651
1,10,150,"FD",0.05,180,0,4,-0.790000186,4.0000041764,29,12.03,17.12,1.1,76,32.9,31.5,0.5,0.0850124814,0.077931315,0.0023603888,24.7,23.2,0.5,"c","ALIVE",25,1,15,"12",0.684977390694628,0.54107851187189,0.54107851187189
1,10,170,"FD",0.05,180,0,4,9.180002209,0.6500076305,29,22,13.77,1.1,76,33.7,31.4,0.666666666666667,0.0891970926,0.0774372984,0.00391993140000001,22.7,20.6,0.699999999999999,"c","ALIVE",35,NA,15,"16",1.14233946047005,0.901784117819518,0.901784117819518
1,10,176,"FD",0.05,180,0,4,8.1000050716,-8.109992722,29,20.92,5.01,1.1,76,32.2,30,0.666666666666667,0.0814334136,0.070686,0.00358247120000001,25.1,23.8,0.433333333333334,"c","ALIVE",38,NA,15,"16",1.10882772020032,0.867367443451476,0.867367443451476
1,10,101,"FD",0.05,180,0,4,0.3800028201,-1.219995245,29,13.2,11.9,1.1,79,34.1,32.5,0.5,0.0913270974,0.082957875,0.0027897408,24.7,23.6,0.366666666666666,"c","ALIVE",2,2,15,"14",0.892106163754393,0.617492358569519,0.617492358569519
1,10,117,"FD",0.05,180,0,4,-3.439990598,-10.66999756,29,9.38,2.45,1.1,79,31.5,30.1,0.5,0.077931315,0.0711580254,0.0022577632,26,24,0.666666666666667,"c","ALIVE",7,NA,15,"11",0.800149677750535,0.544602128885557,0.544602128885557
1,10,150,"FD",0.05,180,0,4,-0.790000186,4.0000041764,29,12.03,17.12,1.1,79,34.4,32.9,0.400000000000001,0.0929410944,0.0850124814,0.002642871,26.2,24.7,0.5,"c","ALIVE",25,1,15,"13",0.831401033553165,0.577019826885083,0.577019826885083
1,10,176,"FD",0.05,180,0,4,8.1000050716,-8.109992722,29,20.92,5.01,1.1,79,34.2,32.2,0.599999999999999,0.0918635256,0.0814334136,0.003476704,26.1,25.1,0.333333333333333,"c","ALIVE",38,NA,15,"16",1.12568454110478,0.777586037358912,0.777586037358912
